tweet_id;mentioned_user_id
1344561355970383873;1002229442704441345
1344561355970383873;2243286090
1344561355970383873;988373368570179586
1344561355970383873;566608157
1344561360148058114;1113412849412579328
1344561360177405952;2285121972
1344561360181497856;1261841291903750145
1344561360160616448;957080412240711680
1344561360160616448;776327905
1344561360160616448;465068892
1344561360160616448;379878021
1344561360160616448;397754395
1344561360160616448;633349019
1344561360160616448;337884106
1344561364346482689;2504549388
1344561364338139136;278066421
1344561364363313154;1304131310978510848
1344561368532475904;831132650614177792
1344561372730953728;2557521
1344561372730953728;1252476071821312001
1344561372764508161;1269320393661321216
1344561376954609664;281225928
1344561376933670912;1079647258583298050
1344561376933670912;280295805
1344561376933670912;436385157
1344561376933670912;73573833
1344561376929476610;10228272
1344561376958709760;3314976162
1344561376946130945;3253266487
1344561376946130945;1164331640039981056
1344561376946130945;69512285
1344561381136363520;1332627371174756355
1344561381115359234;259973639
1344561381115359234;7587032
1344561381119430657;878218102189694976
1344561381119381505;1310248926721708032
1344561385334837248;1335928787310145538
1344561389512364034;925709884817100801
1344561389503995904;3025126421
1344561389503995904;769544941051768832
1344561389503995904;1185504571277398017
1344561393715077121;1335316935416967170
1344561393715077121;3071524552
1344561393727643648;910492003359760384
1344561393727643648;2352629311
1344561393727639552;372059337
1344561393727639552;1333195124403265539
1344561393727639552;3146177963
1344561393727639552;193869900
1344561393727639552;909091590
1344561393735933956;1004043510952099840
1344561397913546753;28745526
1344561397921935361;2811522621
1344561397921935361;1102519004244205568
1344561402107867136;424396689
1344561402103656448;864272977243885568
1344561402086785025;1121216139437191168
1344561406302105600;232428933
1344561406314598401;1151380823666581504
1344561410487902208;1007802748677623808
1344561410487980033;1266847020293206017
1344561410496294912;1169917451586326528
1344561410496294912;522015496
1344561410496294912;136396305
1344561410496294912;3018172849
1344561414694973445;913320464273076224
1344561414694973445;138482553
1344561418901860352;1258275913009152000
1344561418893369344;1120012618150944769
1344561418880761856;298498586
1344561418868166656;1169917451586326528
1344561418868166656;522015496
1344561418868166656;136396305
1344561418868166656;3018172849
1344561418863931392;1338696962627923968
1344561418863931392;1343770753385152513
1344561418893484032;3399419885
1344561423070978049;183817330
1344561423066624001;1254917310231400449
1344561423079276545;779902348860661760
1344561423091781638;1324218594310250496
1344561427269369857;899659000664305664
1344561427286274049;429012260
1344561427286274049;181361695
1344561431463792640;1074630352566738944
1344561431446835201;1304812252218953728
1344561431459622921;938133102462930944
1344561431459622921;48035118
1344561431459622921;385932062
1344561431459622921;1070333409279512576
1344561431459422208;2261554060
1344561431476199430;44196397
1344561431480475655;116754180
1344561431480475655;1218490423284523008
1344561439864852482;1312085767498293248
1344561439856586752;1214662559195893761
1344561439843893248;923415570522914819
1344561444054913026;1132200464940847107
1344561448261922817;779248629412466689
1344561448261922816;1158759272076980224
1344561448261922816;953957391355273216
1344561448232640512;1227364889729130497
1344561448261971970;1323890953514590208
1344561448261971970;285577145
1344561448261971970;830195087078518785
1344561448261971970;1137667972380667905
1344561448261971970;931634107926401024
1344561448261971970;69231187
1344561448261971970;355696940
1344561448261971970;2739774707
1344561448261971970;96941094
1344561448261971970;956732490
1344561448261971970;2252508086
1344561448261971970;1308651976109043712
1344561448257613825;1257551208253775872
1344561448224112640;11003812
1344561448224112640;2885229365
1344561452443717633;1303970537023115264
1344561452439502848;1049212791830138880
1344561452456284160;2596344038
1344561452456284160;335141638
1344561452447801345;1272075399216934912
1344561456621236226;1082797064
1344561456621236226;192568211
1344561456621236226;239288175
1344561456633835523;954055655605919745
1344561456646389760;20246748
1344561456642019328;1234891452015996928
1344561460823928833;3028236261
1344561460815532038;1264014140630118400
1344561460815400962;713235063907848193
1344561465005469696;2844895801
1344561465022324736;2822896448
1344561465034899456;711694309
1344561469220925443;1320735019153801217
1344561469195776000;96770474
1344561469199941632;1172081149516161024
1344561469208330240;65045121
1344561469233508352;1169917451586326528
1344561469233508352;522015496
1344561469233508352;136396305
1344561469233508352;3018172849
1344561469220814848;1237708414433681408
1344561473394245633;925116790690271234
1344561473389957121;1275150904140853250
1344561477622112261;1289574399046230016
1344561477596942337;482970154
1344561477592571904;1652541
1344561481795383298;1145774593753407490
1344561481782857728;2382362052
1344561481782857728;284688385
1344561481791188994;1243998363915255808
1344561481791188994;1266034290808229888
1344561481791188994;1169876082327048192
1344561481791188994;1238458977442246656
1344561481795436544;770089391222099968
1344561481816354817;1338921343065206786
1344561481799532545;1299311003633500160
1344561481778569217;1192431860325875712
1344561481807872001;2617066206
1344561481807872001;735737454213234689
1344561481807872001;321271735
1344561481807872001;938002728898347008
1344561481807872001;14697575
1344561490183991296;1151380823666581504
1344561490205020165;1335712051801427968
1344561490205020165;1342013087336038400
1344561490205020165;1259578359761141760
1344561494390804481;1274033220820975616
1344561498564272129;1284801829516304384
1344561498576670720;1044983600993783808
1344561498568290304;1324779227107921920
1344561498568290304;112740287
1344561498568290304;73043514
1344561498576752642;984369064872046594
1344561498568331265;358814014
1344561498580893698;15433452
1344561502754377728;1222021703296897025
1344561502758424577;1112730333156270080
1344561502766784512;38196139
1344561506957078528;1328648115973279744
1344561506965463040;715863290702725122
1344561506957012992;1285936889833426946
1344561506957012992;707301670246600704
1344561506957012992;105086680
1344561506957012992;65917509
1344561506957012992;1080526385456783362
1344561506957012992;3565140796
1344561506957012992;1329115305419870212
1344561506969481216;1335775333862129668
1344561506969481216;1059327333532749824
1344561506969481216;1083198663424237569
1344561506973851648;1343628251986538497
1344561511168172032;499592988
1344561511151378432;169001489
1344561511172345856;174151902
1344561511172345856;2400174895
1344561511172345856;366012686
1344561511163838464;3162480242
1344561515362463744;1302037081708003330
1344561515358109697;791035190831382528
1344561515332943872;1182490719711191040
1344561515332943872;1288106486392995840
1344561515332943872;1093468467494236160
1344561515332943872;1237678523373903873
1344561515332943872;1227630058883473408
1344561515332943872;1262640141455237120
1344561515332943872;1218099439597842435
1344561515332943872;1206558205150519296
1344561515332943872;1331094653333090305
1344561515332943872;1251124641696907266
1344561515332943872;1269226588752752641
1344561515332943872;1243098150841094144
1344561515332943872;1283790991938527233
1344561515332943872;714470037332082688
1344561515332943872;1268549099898404872
1344561515332943872;1266634943192616961
1344561515332943872;1223174631462440961
1344561515332943872;781913084
1344561515332943872;1261675325580357634
1344561515362336768;1225881991167520768
1344561519531585536;836953913207185413
1344561519552557056;803129760771637248
1344561519527342080;1125008648516685825
1344561519552393216;1565419808
1344561523725750274;2937082642
1344561523750961153;1310473026052321280
1344561523734155265;14401698
1344561523721531393;1305390707587215360
1344561523721531393;1305893393835290624
1344561523721531393;1293890751848275968
1344561523750916096;1169917451586326528
1344561523750916096;522015496
1344561523750916096;136396305
1344561523750916096;3018172849
1344561527953776646;1244131168808665090
1344561527941001216;1281949619438534657
1344561527941001216;1328908962729578499
1344561527941001216;1291945442
1344561527941001216;44196397
1344561532110303232;17874544
1344561532127088640;1706285112
1344561532135501824;704183900814180352
1344561536338169856;823699495
1344561536338169856;1108034342
1344561536329805825;15947602
1344561540498862080;1189090617042898952
1344561540519911425;1294942995968602112
1344561540511494144;497391041
1344561544718397440;1287285625440178177
1344561544726777856;1084603035303571456
1344561544726630404;1051032941772529664
1344561544714211328;217750417
1344561548925276162;1253936622225235969
1344561548908351488;1334771489263013889
1344561548900007937;309252650
1344561548900007937;24339883
1344561553081847808;954796135582908416
1344561553115394048;1008429422335193088
1344561553115394048;1331388817400598531
1344561553115389952;1812055789
1344561553115389952;41063062
1344561553081651203;1011724775037677568
1344561553081651203;978713958562652160
1344561557292900352;1298302721779523586
1344561557292900352;3141313775
1344561557292900352;711558521670787073
1344561557284347905;187680645
1344561561474453504;1239799345941065729
1344561561491316736;1189862548218232834
1344561561491316736;1176765238282264576
1344561561470291970;1288127783386800129
1344561561478696960;1003598170608132097
1344561561478696960;1342516067386576897
1344561561478696960;456480221
1344561561478696960;3579689181
1344561561478696960;986606179227856901
1344561561478696960;1294292194644373505
1344561561478696960;1269008987061514240
1344561565677322240;1294361878894981121
1344561569884205056;1022111019722788867
1344561569884205056;2646181252
1344561569884205056;1212008230122995712
1344561569884205056;1283101012266553345
1344561569884205056;1242217840310190082
1344561569880039424;1320032556406898689
1344561569880039424;129235890
1344561569884209153;1147042258342043649
1344561569871458310;542607058
1344561574070136833;827849246
1344561574078533632;946865769253568512
1344561574078533632;370982639
1344561578277015554;934219325484957698
1344561578277015554;946160535015448577
1344561578281205761;7587032
1344561578276839424;1283841890295574528
1344561578276839424;1059327333532749824
1344561578276839424;1083198663424237569
1344561578264256512;1160934163895074816
1344561582450229253;1556032075
1344561582450229253;713026208875679744
1344561582450229253;1156338067
1344561586644668416;942638343891947520
1344561586665648128;3131144855
1344561586661249024;1006064993282842624
1344561590868164609;1169917451586326528
1344561590868164609;522015496
1344561590868164609;136396305
1344561590868164609;3018172849
1344561595037474817;1264540140497768449
1344561595037474817;3295962648
1344561595037474817;7589572
1344561595037474817;1369604684
1344561595037474817;80258188
1344561595037474817;20518298
1344561595037306880;1328859381581025281
1344561599240142848;942069902353092609
1344561599240142848;1852899224
1344561603447058438;91620105
1344561603417579521;1328610515631951875
1344561603417579521;1314072723170095104
1344561603417579521;1305868873808318465
1344561603417579521;18238260
1344561603417579521;1652516689
1344561603425890305;2353709509
1344561607641346054;1051541535953743873
1344561607632818176;1107730774533513217
1344561607632945152;1311801042066173952
1344561611806224384;523230645
1344561611839840256;1330654739198058496
1344561611839840256;1302142831159586817
1344561611822956545;2536538770
1344561611801993216;1292126176274718721
1344561611835510784;1272944705630683136
1344561615996239872;1334365833007546370
1344561616008802306;811574822304120832
1344561616008802306;2734265833
1344561616029773825;1331098264473505793
1344561620220047360;3240817181
1344561620215853056;2245797112
1344561624397570049;51186862
1344561624405979137;1203231935402856448
1344561624414179329;1280168597126443010
1344561628591886337;1267210361620631560
1344561632807186432;2790295109
1344561632807186432;1131973817251897344
1344561632807186432;3131144855
1344561632807186432;1266142915073658882
1344561632786038785;448824824
1344561637001457664;1199182477471952896
1344561637005647872;1289803372845907969
1344561636980342784;1232870167970889728
1344561636980342784;1046504274396499968
1344561641183010816;1337517637824372739
1344561641162096648;599103487
1344561641178898432;183543347
1344561641178898432;19933480
1344561641178898432;485350071
1344561641178898432;155302159
1344561641178898432;1133607236977156096
1344561641178898432;1059643424
1344561641187229697;627766246
1344561641166258176;883857848156815360
1344561645364850688;86170870
1344561645394284545;1310208081956085761
1344561645390094336;1340897850515890176
1344561645390094336;1065902019024687104
1344561645390094336;750333140405805056
1344561645390094336;2839620958
1344561645390094336;365393654
1344561645390094336;2967472216
1344561645390094336;187793451
1344561649567588352;1262002218355613698
1344561649588477952;1221409997935955969
1344561653761908736;19666441
1344561653761908736;921614845
1344561653774479361;203399526
1344561653757702144;1299743587471589377
1344561653782876161;930226082086666240
1344561653745131520;2423699605
1344561657952006144;1309973920657879040
1344561657968734211;700869831935942657
1344561657972977666;1265482365750648832
1344561657964593152;14135426
1344561657964593152;3577527913
1344561657943494658;1224711727381721094
1344561657943494658;1059327333532749824
1344561657943494658;1083198663424237569
1344561662137925632;871284369268375553
1344561662142124033;1186070761649430528
1344561662142124033;1107327632
1344561662137827329;1335457718094626817
1344561666332254208;521174768
1344561666344804358;178718313
1344561666365779968;25073877
1344561666357280769;836844193599348736
1344561670534950912;1285709010969206785
1344561670534950912;1317298065364209664
1344561670534950912;1203766874980454400
1344561670522368001;80001131
1344561670526386177;1208561023621287936
1344561670526386177;1006064993282842624
1344561670526386177;1214498212322504704
1344561678931931136;1229064633606168576
1344561678944530432;1096925200288043008
1344561678910971904;541174362
1344561678910971904;759251
1344561678910971904;2352629311
1344561678915170305;1100729058621640705
1344561683126247427;18960147
1344561683126247427;4017989111
1344561687307972608;1165605405902495744
1344561687307972608;989613507552448512
1344561691510661120;2227883475
1344561691527417856;1510759435
1344561691497959425;1169917451586326528
1344561691497959425;522015496
1344561691497959425;136396305
1344561691497959425;3018172849
1344561695721664512;1458033415
1344561695721664512;91870534
1344561695704797185;1275710791673622529
1344561699899248640;11522502
1344561704106078208;130120037
1344561708296253440;956467758392381440
1344561712469581827;1150479443737096194
1344561712469581827;1296143237636403205
1344561712494739456;1313144022962106374
1344561716659703809;1074630352566738944
1344561716659703809;1244196821829931008
1344561716689043456;116287712
1344561716680646658;923415570522914819
1344561716680646657;1317328521568550915
1344561716672286721;1343243559869296643
1344561716684759042;914303595373383680
1344561720858210304;2384022524
1344561720883220480;1148203878204133381
1344561720874954752;947107981283426304
1344561720870588422;1286210056762142720
1344561720883249159;1288371995176873984
1344561725086048256;1025897616117321729
1344561725048176647;1060081595590369281
1344561725048176647;2936137675
1344561725077524481;1296768225582014464
1344561725077524481;2193165079
1344561733441101824;1064250506443452416
1344561733466263552;1270169304831365121
1344561733441101825;32660559
1344561733441101825;1327148227
1344561733441101825;416477874
1344561737664753664;489775814
1344561737668960261;1064278527787376640
1344561737668960261;1245903239515500544
1344561737668960261;1241958315543986176
1344561737631109120;888611739184451585
1344561737631109120;1059327333532749824
1344561737631109120;1083198663424237569
1344561737668784129;39488770
1344561737643642881;996306311875723264
1344561741859086336;4073880914
1344561741838110723;1075449928539926534
1344561741846474754;18759465
1344561746032390149;1220573754797035520
1344561750239137793;1252098907
1344561750222413824;22536055
1344561750226644992;1323890953514590208
1344561750226644992;285577145
1344561750226644992;830195087078518785
1344561750226644992;1137667972380667905
1344561750226644992;931634107926401024
1344561750226644992;69231187
1344561750226644992;355696940
1344561750226644992;2739774707
1344561750226644992;96941094
1344561750226644992;956732490
1344561750226644992;2252508086
1344561750226644992;1308651976109043712
1344561754412617729;1246725269001469952
1344561758640324611;171880832
1344561758640324611;4707327216
1344561762805424128;867595321005793280
1344561762834722816;3352869399
1344561762834722816;3905757679
1344561771202437120;1047707723628867584
1344561771223257088;4647622285
1344561775400816641;1090824159284944896
1344561775400816641;2352629311
1344561779607805952;1048310348204400642
1344561779607805952;143552392
1344561779607805952;133390811
1344561779607805952;1108368382863257601
1344561779578269697;1253998049883377666
1344561779578269697;4920946291
1344561779578269697;1213203607618650112
1344561783785271297;1022764583478611974
1344561783768375297;1272454309771280390
1344561783772573696;324749192
1344561783772573696;3251752897
1344561783772573696;1106588542140977152
1344561783789510657;1107934236051279872
1344561783785181184;3579012568
1344561783806119936;335141638
1344561787979620353;2685217754
1344561787992223744;4848960831
1344561787992223744;389529702
1344561787983818752;966237598325919745
1344561787983818752;325260274
1344561787975454720;78115058
1344561787966947329;1237377317388705792
1344561792194908160;911189250393149440
1344561792157167616;1298760170319654913
1344561800545775618;729226546142121984
1344561800545775618;37447479
1344561800575115264;274905137
1344561800575070215;1017280993
1344561800583524352;299878814
1344561800583524352;229466877
1344561800545619968;3220856773
1344561808963727361;1104696761216655361
1344561808972148736;2254307344
1344561808972148736;869019955718705152
1344561808955367425;550415486
1344561808934281216;130834357
1344561808951005184;1334476298266132481
1344561808967778304;1296854993165664257
1344561808967778304;1240627844868268033
1344561808967778304;37034483
1344561808971972608;1245973266340220929
1344561813128671233;598443842
1344561813145477120;1003020549881094144
1344561813145477120;1100963884654125061
1344561813128622081;377609596
1344561813128560642;1316943019468226560
1344561813128560642;1058045621964292096
1344561813128560642;1197736158173773824
1344561813128560642;362416963
1344561813128560642;42740688
1344561813128560642;1018207965621473282
1344561813128560642;806227338870607874
1344561813128560642;438041276
1344561813128560642;812505551359905792
1344561813128560642;38301661
1344561813128560642;1300610169265623040
1344561813128560642;1300094252874162181
1344561813128560642;1220408404096770051
1344561813128560642;1305543113172226048
1344561813128560642;1280508610506866689
1344561813128560642;1287492804097142784
1344561813128560642;1433444180
1344561813128560642;1165681252659154944
1344561813128560642;24025768
1344561813128560642;1243857451352379393
1344561813128560642;1148239730884120577
1344561813128560642;1325803514937872385
1344561813128560642;2364026722
1344561813128560642;1132224974960377857
1344561813128560642;794892369875308544
1344561813128560642;1167892235683270656
1344561813128560642;406137344
1344561813128560642;1170921719172743171
1344561813128560642;1212164269917097985
1344561813128560642;1067936584991944706
1344561813128560642;1292995883714383874
1344561813128560642;1192580467091890176
1344561813128560642;1129279737598173184
1344561813128560642;537485990
1344561813128560642;1056604307913461760
1344561813128560642;527431198
1344561813128560642;920136038651236352
1344561813128560642;1301863978281377793
1344561813128560642;884779872941465601
1344561813128560642;1210398809215377408
1344561817331191810;117341432
1344561817356443648;51378153
1344561821521477632;1047865070972293120
1344561821521477632;2833789246
1344561821521477632;16974459
1344561821517312001;1276199147100504065
1344561821546635264;1216048128220192769
1344561821550747653;1161192455934398464
1344561821550747653;1315352339738488834
1344561829910089728;1314651065594318849
1344561829931048961;998123852
1344561829931048961;3301517331
1344561829931048961;3753398063
1344561829931081729;1240909265298128896
1344561834112798720;723687379475783680
1344561838302834688;1311881110595362819
1344561838298525697;921655943070343169
1344561838294331395;1191028746444140550
1344561838294331395;1006064993282842624
1344561838298521607;1243697816288911360
1344561838319517697;811972460560019456
1344561838319517697;3321203251
1344561838319517697;18839785
1344561838319517697;1447949844
1344561838319517697;1072993274
1344561838319517697;137780376
1344561842497024001;1267325819090726913
1344561842513825792;1169917451586326528
1344561842513825792;522015496
1344561842513825792;136396305
1344561842513825792;3018172849
1344561846704082947;755485885445971968
1344561846691328000;3021066654
1344561846699905024;574924607
1344561846682980358;604198828
1344561846699790336;849284686451023874
1344561846703935488;2955128539
1344561846703935488;1325058604320215040
1344561850906771456;1385420881
1344561850906771456;1118140714922205184
1344561850877440000;2953376410
1344561850898210822;1205690138610655232
1344561850881437699;1303477499955798016
1344561850898235392;1294672821407252480
1344561855101095936;773840707308122112
1344561855105261568;1344382906790240259
1344561855109410816;1056850669
1344561855109410816;18839785
1344561855092596737;2448977941
1344561855092559874;580224794
1344561859295326208;78163678
1344561859295326208;21796893
1344561859295391745;1284360491347976194
1344561859295404033;1030129847035719681
1344561859299479552;1326256332312293376
1344561859303624705;1064942805649260544
1344561859303600128;1136879599046914049
1344561863498063873;951566164580339713
1344561863493869570;1195943887
1344561863493869570;25073877
1344561863481204736;1294469585140236290
1344561863481204736;1059327333532749824
1344561863481204736;1083198663424237569
1344561867679739904;1151380823666581504
1344561867679739904;1247724533752217600
1344561871848841217;1169917451586326528
1344561871848841217;522015496
1344561871848841217;136396305
1344561871848841217;3018172849
1344561871869726720;25073877
1344561871852998659;1273873110505189377
1344561871852998659;1321768095829037056
1344561871852998659;1327962048676855809
1344561871852998659;1277607407305158660
1344561871852998659;943870399158218752
1344561871852998659;1295006394064633857
1344561871852998659;1325997836987584513
1344561871852998659;1328644982702448643
1344561871852998659;1331928600514183168
1344561871852998659;1287263657617891333
1344561871852998659;1277956086922788864
1344561871852998659;1270350670600650753
1344561871852998659;1325769166595350528
1344561871852998659;883655853949067264
1344561871852998659;1327946220208222208
1344561871852998659;1322501143570776066
1344561871852998659;1157348602479427584
1344561871852998659;844828474837614593
1344561871852998659;335141638
1344561871852998659;1109656962524807170
1344561871852998659;1249029381407666176
1344561876047331328;1234479853375590400
1344561876047331328;1333238479040380929
1344561876047331328;1316169904513449985
1344561876047331328;1233595489095782400
1344561876047331328;1212242945782345728
1344561876047331328;1303831501885251584
1344561876047331328;1333563615782137861
1344561876047331328;1330818857586487301
1344561876047331328;1058682567988195328
1344561876047331328;1213074300833394688
1344561876047331328;1258314464945831936
1344561876047331328;1312460525767327745
1344561876047331328;1310162112501620736
1344561876047331328;1029957154067775488
1344561876047331328;1322407067076841472
1344561876047331328;1300011155985891329
1344561876047331328;1274896493862887427
1344561876047331328;1168075866087116801
1344561876047331328;1275807491066966016
1344561876043141120;1447470390
1344561876043141120;1325739010975821825
1344561876043141120;802007407903776768
1344561876043141120;942867343545421824
1344561876043141120;136748907
1344561876043141120;918680303933071360
1344561880258367488;1098427738354999297
1344561880241643521;1326462212903464960
1344561880241643521;1081265101146152961
1344561880241643521;1340291860544294913
1344561884436033536;155155226
1344561884436033536;258602317
1344561884436033536;18199493
1344561884448530432;1679586403
1344561888663887872;1277410978309824513
1344561888638758913;190621059
1344561888638758913;437667765
1344561888638758913;518645848
1344561888638758913;1346415151
1344561888638758913;1381545950
1344561892841295872;1303370494675054593
1344561892841295872;1059327333532749824
1344561892841295872;1083198663424237569
1344561897039945728;377845590
1344561897031540737;52136185
1344561897031540737;818910970567344128
1344561897031540737;22203756
1344561897031540737;822127086194348032
1344561897031540737;822215679726100480
1344561897031540737;25073877
1344561901213282304;1222961028926824450
1344561901217468416;1068949806159183872
1344561905436909568;1322092495820476416
1344561905432715271;2360053992
1344561905411637248;989986940
1344561909622829057;1270680066515546112
1344561909614440449;972023263
1344561909601763328;1208561023621287936
1344561909601763328;1006064993282842624
1344561909601763328;1214498212322504704
1344561909618663429;1282707817565224960
1344561913795997701;793970092719509504
1344561917994668037;1297400430889033733
1344561917994668037;4186611946
1344561917994668037;1022951514434940928
1344561917994668037;1185313456259522562
1344561917994668037;24582572
1344561917994668037;1058175989639983104
1344561917994668037;2790915463
1344561917986283521;2352629311
1344561922184773633;359870183
1344561922209947651;382270680
1344561926383280128;724522725147066368
1344561930585964546;1337430137063673861
1344561930602651651;1154806869745029122
1344561930602651651;1145610341004353536
1344561934792847362;4381616655
1344561934792847362;330262748
1344561934792847362;620034505
1344561934771765248;1300394489039720451
1344561934771765248;1072122176537530368
1344561938974400513;164085662
1344561938974400513;29974487
1344561938974400513;867592848
1344561938986979328;276979203
1344561938961981440;501801749
1344561938961981440;5120691
1344561938961981440;950447567992688641
1344561943177150464;1006064993282842624
1344561951553294337;74580436
1344561951561510912;1316113876170219521
1344561951557390336;1069681786739982340
1344561955755974656;2189821963
1344561955755974656;2607056629
1344561955760062464;755083234212319232
1344561955760062464;1306924933574844417
1344561955760062464;90692393
1344561955772661760;1162162287110696960
1344561964153008128;140878115
1344561964153008128;100520303
1344561964127723521;817052871082450944
1344561964144476160;3321203251
1344561968334729218;1310644578668732424
1344561968355618818;1258299348598657024
1344561968347295744;485288877
1344561972545810432;1037701853792874496
1344561972512079873;1261503693297528832
1344561972512137217;1059327333532749824
1344561972512137217;1083198663424237569
1344561972533030912;720641482785468417
1344561972533030914;1325057886477721600
1344561976731721728;1260739034311036929
1344561976706531330;2277528821
1344561976706531330;1295034583927398400
1344561976723165186;1344281565161955332
1344561976723136512;462972901
1344561980900831234;1287362499734626304
1344561980917559296;930782847132143616
1344561980938596352;1153254616152195072
1344561985132888065;1051114583858077701
1344561985132789760;1306466532780683264
1344561985120137216;736989573201301504
1344561989289455617;4862790301
1344561989289455617;3050634759
1344561989323010048;988430954229305344
1344561989322854401;1303065741160259585
1344561989306130432;3188849991
1344561989306130432;1189446547622125571
1344561993496330241;770546583125499904
1344561993513136128;79289045
1344561993517211648;1290362571434807297
1344561993517211648;3504585734
1344561993487847431;747963717510303745
1344561997682270208;1338283088980267008
1344561997686263811;997769872003162112
1344561997711618049;1597798548
1344561997707317249;1249982359
1344561997707317249;770781940341288960
1344561997715652609;36146650
1344561997703041025;1272951856558309376
1344561997686325253;1196698367608406017
1344562006096011265;55577920
1344562006070710272;1243960038261063680
1344562010298544130;198296897
1344562010277687296;791809471890743296
1344562014493020160;889197013329379329
1344562014463528961;917342858
1344562018662166528;1251475362
1344562022864871430;73092980
1344562022864871430;415346168
1344562022864871430;1343451122
1344562022864871430;794266768479027200
1344562022848073729;1319450017401286665
1344562027075874818;96444830
1344562027075784709;968468096175542277
1344562027075784709;461841349
1344562027075784709;190575777
1344562027075784709;91795840
1344562027075784709;260156141
1344562027075784709;1260989407978389505
1344562027075784709;715155379085127680
1344562027075784709;1156978767765467136
1344562027075784709;1215298380890423296
1344562027075784709;61152925
1344562027075784709;1154232903254941696
1344562027075784709;2229701904
1344562027075784709;471741741
1344562031236677637;1241408401940156416
1344562035430981632;1069755270153322497
1344562035430981632;603800432
1344562035426779137;3245758124
1344562035447705601;785344759
1344562035430805504;1000214682530074624
1344562039629479938;1076835242802057216
1344562039646285824;1050575803044585472
1344562039621120000;271603436
1344562039633678337;1126724998918316032
1344562039633678337;1082141248432062469
1344562039633678337;528436211
1344562039637774336;1109271534604947457
1344562043840565248;1129062549423624192
1344562043840565248;2240501625
1344562043853049858;118757160
1344562052229173250;74286565
1344562052229173250;16827333
1344562052203950080;724132150811996160
1344562052203950080;18909186
1344562052203950082;1053496160
1344562052212293633;1293219113670791174
1344562056402513920;778031888686387200
1344562056406601728;557032743
1344562056414941184;1110477532728426496
1344562060600946688;1285332120387424256
1344562060613607426;815581802157015040
1344562060617789441;1261427697483501568
1344562060617777152;2740975960
1344562060625989633;386352604
1344562060609261569;1265435123702521857
1344562064824692737;1258030148198313989
1344562064820473864;1288774216888782848
1344562064803602432;1105590911503880192
1344562064786743296;1098581751595761664
1344562064786743296;3504585734
1344562069018996737;875671951
1344562068981219329;362569241
1344562069010489347;2352629311
1344562069010489347;46681100
1344562073188118529;1330631710153719808
1344562073188118529;1274729404804063232
1344562073179627521;1039393365887000576
1344562073179627521;1269730122090725376
1344562077399179265;836620017051516929
1344562077399179265;1254717608500199424
1344562077399179265;3030158859
1344562077399179265;1238899576695926784
1344562077399179265;909075576
1344562077399179265;1192128143844413441
1344562077399179265;3148559064
1344562077399015424;576114074
1344562081572544518;872860720345391105
1344562081572544518;15519886
1344562081572544518;3848269339
1344562081593516032;437814330
1344562081593516032;19017675
1344562081597681665;1257045964948484096
1344562081597681665;1272258215644979200
1344562081572392960;1196598012358742016
1344562081572392960;14855512
1344562081572544519;1098198010444566528
1344562081572544519;792444705753759744
1344562081572544519;478060181
1344562081572544519;80802900
1344562081572544519;2425571623
1344562081576570880;1341768691654959104
1344562085779415042;1086608797
1344562085779415042;1199738302670225408
1344562085766832128;232428933
1344562085771042816;1330252861
1344562085762486272;1157002552052867072
1344562085762486272;3504585734
1344562089977933827;1228695957967032320
1344562089973563393;1331181013830078464
1344562089973739520;1289306857522319360
1344562089973739520;1319986113117888515
1344562094180605952;1244933072459575297
1344562094176276481;1343802941434523649
1344562094176276481;1343924149425733634
1344562094176276481;1331428614550634497
1344562094176276481;1331372715190616066
1344562094146899969;1338111940946628610
1344562094155317249;1156105416
1344562094155317249;1289713078347546624
1344562094155317249;852820302086029314
1344562094176276480;63701775
1344562098345549825;1319883571876843521
1344562098341343232;2713978075
1344562098341343232;1315445889012568069
1344562098341343232;1147814063239356416
1344562098374930432;10228272
1344562098358009856;10228272
1344562102552424449;982189395972210688
1344562102539792386;400053687
1344562106742550530;483076832
1344562106742550530;4186306797
1344562106734055425;1278664910864412675
1344562106750750723;1334309207940628480
1344562106750750723;1059327333532749824
1344562106750750723;1083198663424237569
1344562106767605760;1328679483964985346
1344562106759147520;818910970567344128
1344562110957809664;823807044
1344562110957809664;1652516689
1344562110957809664;18238260
1344562110957809664;65396670
1344562110957809664;2193948799
1344562110957809664;1169917451586326528
1344562110957809664;4802175765
1344562110936866817;1314530938462916608
1344562110949453825;1146151458
1344562110949453825;1093897739144962050
1344562110949453825;6742412
1344562110949453825;1290635110149169152
1344562115139538944;1155239084740231169
1344562115152146432;2382362052
1344562115135225856;726969067
1344562119317090304;258926011
1342060359616761856;1348817773
1342060363790114816;1295620258980679681
1342060363798482949;961293183618600962
1342060368009564161;312912251
1342060367992774658;1076160478357921795
1342060367980191744;834081571493785600
1342060372182917121;747803304692846593
1342060372166139904;51986287
1342060372195299333;1004089195420356608
1342060372195299333;1318463341677993984
1342060372170194944;1292119488528252933
1342060372170194944;1164181946815021057
1342060376368799746;2850744136
1342060376385589248;108871464
1342060376393920512;1259714432
1342060376368709634;1266199446850682881
1342060376368709634;946322930031403008
1342060376368709634;841676129245224961
1342060380588281856;22752860
1342060384769990657;1128856390087454721
1342060384782577665;1205226529455632385
1342060388976889856;1125975918063779840
1342060388972601344;4020520634
1342060388968398848;1259416814737428481
1342060388968398848;1301680037872115713
1342060393158606848;1164064980775428096
